fraud,incident_hour,num_claims_past_year,num_vehicles_involved,injury_claim,collision_type_front,customer_education,authorities_contacted_ambulance,num_witnesses,incident_month,driver_relationship_child,policy_state_or,authorities_contacted_fire,incident_severity,incident_type_breakin,customer_gender_male,policy_liability,num_insurers_past_5_years,incident_type_theft,policy_state_az,police_report_available,policy_deductable,collision_type_rear,collision_type_side,driver_relationship_self,incident_type_collision,authorities_contacted_police,num_injuries,incident_dow,policy_state_id,policy_state_wa,customer_age,vehicle_claim,driver_relationship_spouse,policy_annual_premium,collision_type_na,driver_relationship_other,authorities_contacted_none,auto_year,customer_gender_female,total_claim_amount,driver_relationship_na,policy_state_ca,policy_state_nv,incident_day,months_as_customer
0,12,0,1,0.0,0,2,0,0,4,0,0,0,0,1,1,1,1,0,0,1,750,0,0,0,0,1,0,3,0,1,59,17500.0,0,2600,1,0,0,2019,0,17500.0,1,0,0,25,183
0,10,1,1,0.0,0,1,0,0,12,0,0,0,0,1,1,2,1,0,0,0,750,0,0,0,0,1,0,5,0,0,22,12000.0,0,3000,1,0,0,2016,0,12000.0,1,1,0,14,3
0,14,0,1,0.0,0,4,0,0,1,0,0,0,0,0,1,3,1,0,0,0,750,1,0,0,1,0,0,1,0,0,73,9000.0,1,3000,0,0,1,2019,0,9000.0,0,1,0,8,333
0,9,0,2,2000.0,0,4,1,0,8,0,0,0,2,0,0,1,1,0,0,0,750,0,1,1,1,0,1,2,0,1,54,23500.0,0,3000,0,0,0,2014,1,25500.0,0,0,0,28,72
0,14,0,2,38000.0,1,3,0,0,8,0,0,0,1,0,0,2,1,0,1,0,750,0,0,1,1,1,3,5,0,0,36,15000.0,0,3000,0,0,0,2018,1,53000.0,0,0,0,17,177
0,7,0,1,0.0,0,3,0,0,2,0,0,0,1,0,1,0,1,1,0,0,750,0,0,0,0,1,0,1,0,0,36,17500.0,0,3000,1,0,0,2012,0,17500.0,1,1,0,5,189
0,20,0,2,0.0,1,1,0,0,1,0,0,0,1,0,1,3,1,0,0,0,800,0,0,1,1,1,0,4,0,0,55,11000.0,0,2950,0,0,0,2014,0,11000.0,0,1,0,18,172
0,18,0,3,0.0,1,3,0,1,12,0,0,0,0,0,0,0,1,0,1,1,750,0,0,1,1,1,0,2,0,0,51,17000.0,0,3000,0,0,0,2015,1,17000.0,0,0,0,18,74
0,8,0,1,0.0,0,3,0,0,7,0,0,0,0,1,1,0,1,0,0,0,750,0,0,0,0,0,0,1,0,0,29,4000.0,0,2800,1,0,1,2016,0,4000.0,1,1,0,2,63
0,18,0,1,0.0,1,4,0,0,8,0,0,0,1,0,1,0,1,0,0,0,750,0,0,1,1,1,0,4,0,0,60,13000.0,0,2700,0,0,0,2013,0,13000.0,0,1,0,9,266
0,13,0,2,0.0,0,4,0,0,10,0,1,0,0,0,1,2,1,0,0,0,750,1,0,1,1,0,0,4,0,0,40,14500.0,0,3000,0,0,1,2017,0,14500.0,0,0,0,25,80
0,10,0,2,0.0,0,1,0,0,2,0,0,0,1,0,1,0,2,0,0,0,750,1,0,0,1,1,0,1,0,0,21,16500.0,0,3000,0,1,0,2017,0,16500.0,0,1,0,26,18
0,18,0,2,0.0,1,1,0,2,11,0,0,0,0,0,0,0,1,0,1,0,750,0,0,1,1,0,0,4,0,0,26,19500.0,0,2750,0,0,1,2018,1,19500.0,0,0,0,22,31
0,18,0,2,41000.0,1,4,0,1,1,0,0,0,2,0,1,3,2,0,0,0,750,0,0,1,1,1,2,2,0,1,44,36000.0,0,3000,0,0,0,2019,0,77000.0,0,0,0,23,43
0,4,0,2,0.0,0,2,0,2,9,0,0,0,1,0,1,0,1,0,0,1,750,0,1,1,1,1,0,3,0,0,39,10500.0,0,3000,0,0,0,2018,0,10500.0,0,1,0,26,51
0,12,0,2,0.0,1,3,0,0,9,0,0,0,0,0,1,1,1,0,1,0,750,0,0,1,1,0,0,0,0,0,34,12000.0,0,3000,0,0,1,2019,0,12000.0,0,0,0,16,36
0,11,0,3,17500.0,0,1,0,2,10,0,0,0,2,0,1,0,1,0,0,1,750,1,0,1,1,1,4,0,0,0,28,32500.0,0,3000,0,0,0,2013,0,50000.0,0,1,0,14,117
0,12,0,2,0.0,0,4,0,0,6,0,0,0,0,0,0,3,1,0,0,0,750,1,0,1,1,0,0,1,0,0,27,8000.0,0,3000,0,0,1,2013,1,8000.0,0,1,0,18,105
0,16,0,3,5500.0,0,1,0,0,11,0,0,0,2,0,1,2,1,0,0,1,750,0,1,1,1,1,3,1,0,0,54,32500.0,0,3000,0,0,0,2015,0,38000.0,0,1,0,26,116
0,7,0,4,12000.0,1,4,0,3,6,0,0,0,2,0,1,0,1,0,0,1,750,0,0,1,1,1,2,6,0,0,51,41500.0,0,3000,0,0,0,2020,0,53500.0,0,1,0,30,70
0,2,1,2,0.0,0,3,1,2,11,0,0,0,2,0,1,0,1,0,0,0,750,1,0,0,1,0,0,6,0,0,45,35000.0,0,3000,0,1,0,2018,0,35000.0,0,1,0,10,116
0,16,0,2,13500.0,0,3,0,0,6,0,0,0,1,0,1,0,1,0,1,1,750,0,1,1,1,1,1,1,0,0,43,23500.0,0,3000,0,0,0,2020,0,37000.0,0,0,0,4,141
0,10,0,3,4000.0,0,2,0,1,12,0,0,0,2,0,1,0,1,0,0,1,750,1,0,1,1,1,1,1,0,0,59,38000.0,0,2900,0,0,0,2018,0,42000.0,0,1,0,10,207
0,14,0,2,0.0,1,3,0,2,11,0,0,0,1,0,0,1,1,0,0,0,750,0,0,1,1,1,0,1,0,0,38,17500.0,0,2850,0,0,0,2015,1,17500.0,0,1,0,26,115
0,23,0,1,0.0,0,3,0,0,7,0,0,0,1,0,1,1,1,1,1,0,750,0,0,0,0,1,0,1,0,0,37,24500.0,0,3000,1,0,0,2019,0,24500.0,1,0,0,30,149
1,10,0,2,0.0,1,4,0,0,9,0,0,0,0,0,1,1,1,0,0,0,750,0,0,1,1,0,0,4,0,0,50,16500.0,0,2850,0,0,1,2014,0,16500.0,0,1,0,13,267
0,14,0,1,0.0,1,3,0,0,9,0,0,0,0,0,0,0,1,0,1,0,750,0,0,1,1,0,0,4,0,0,51,2000.0,0,3000,0,0,1,2016,1,2000.0,0,0,0,13,71
0,12,0,4,28000.0,1,3,0,4,12,0,0,0,1,0,1,1,1,0,0,1,750,0,0,1,1,1,2,2,0,0,38,21000.0,0,3000,0,0,0,2018,0,49000.0,0,1,0,18,118
0,16,0,2,0.0,1,4,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1100,0,0,0,1,0,0,3,0,0,55,15000.0,1,2500,0,0,1,2017,1,15000.0,0,1,0,16,264
0,21,0,2,25500.0,1,4,0,1,6,0,0,0,1,0,0,3,1,0,0,1,750,0,0,1,1,1,2,0,0,1,54,16500.0,0,2550,0,0,0,2016,1,42000.0,0,0,0,17,145
0,10,0,2,0.0,1,2,0,1,3,0,0,0,1,0,1,2,2,0,0,1,750,0,0,1,1,1,0,0,0,0,30,19000.0,0,3000,0,0,0,2017,0,19000.0,0,1,0,11,9
0,16,0,3,6000.0,0,3,0,1,1,0,0,0,2,0,0,3,1,0,0,1,750,1,0,1,1,1,1,3,0,0,69,38000.0,0,3000,0,0,0,2017,1,44000.0,0,1,0,10,105
0,14,0,2,0.0,1,3,0,0,3,0,0,0,0,0,0,2,1,0,0,0,750,0,0,1,1,0,0,6,0,0,63,8500.0,0,3000,0,0,1,2013,1,8500.0,0,1,0,10,187
0,1,0,2,0.0,0,4,0,0,2,0,0,0,0,0,1,0,1,0,0,0,750,1,0,1,1,0,0,0,0,0,60,14500.0,0,3000,0,0,1,2018,0,14500.0,0,1,0,18,213
0,21,0,3,0.0,0,3,0,2,2,0,0,0,0,0,1,2,1,0,0,1,750,1,0,1,1,1,0,2,0,0,64,10000.0,0,2900,0,0,0,2014,0,10000.0,0,1,0,27,94
0,5,0,2,7500.0,0,2,0,2,11,0,0,0,2,0,1,1,3,0,0,1,750,1,0,1,1,1,1,5,0,1,23,39500.0,0,3000,0,0,0,2019,0,47000.0,0,0,0,30,19
0,12,0,2,0.0,0,3,0,1,7,0,0,0,0,0,1,1,1,0,0,0,750,0,1,1,1,0,0,1,0,1,66,11500.0,0,3000,0,0,1,2019,0,11500.0,0,0,0,2,93
0,10,0,2,9500.0,0,2,1,0,1,0,0,0,2,0,1,1,4,0,0,0,800,0,1,1,1,0,3,3,0,0,45,28500.0,0,2900,0,0,0,2015,0,38000.0,0,1,0,17,5
0,2,0,2,15000.0,0,2,0,0,5,0,0,0,1,0,1,0,1,0,0,1,750,1,0,1,1,1,1,5,0,0,49,13500.0,0,2900,0,0,0,2014,0,28500.0,0,1,0,4,157
0,13,0,3,10500.0,1,1,0,0,5,0,0,0,1,0,1,0,1,0,1,1,750,0,0,1,1,1,1,4,0,0,63,15500.0,0,3000,0,0,0,2013,0,26000.0,0,0,0,17,80
0,8,0,2,18000.0,1,4,0,0,12,0,0,1,2,0,1,1,1,0,0,0,750,0,0,0,1,0,1,0,0,0,54,36500.0,0,3000,0,1,0,2014,0,54500.0,0,1,0,16,157
0,8,0,1,0.0,1,1,0,0,10,0,0,0,0,0,1,0,1,0,0,0,750,0,0,1,1,0,0,3,0,0,35,9500.0,0,3000,0,0,1,2013,0,9500.0,0,1,0,31,93
0,11,0,2,0.0,1,1,0,0,10,0,0,0,1,0,1,1,1,0,0,0,750,0,0,1,1,1,0,0,0,0,57,21500.0,0,3000,0,0,0,2014,0,21500.0,0,1,0,28,168
0,19,0,2,0.0,0,1,0,0,2,0,0,0,1,0,1,2,1,0,0,1,750,1,0,1,1,1,0,4,0,0,32,9000.0,0,2800,0,0,0,2015,0,9000.0,0,1,0,1,51
0,16,1,4,4500.0,0,0,0,3,8,1,0,0,2,0,1,2,1,0,0,1,750,0,1,0,1,1,2,5,0,0,48,38500.0,0,3000,0,0,0,2015,0,43000.0,0,0,1,24,102
0,16,0,1,0.0,0,3,0,0,4,0,0,0,0,0,1,0,1,0,0,0,750,0,1,1,1,0,0,0,0,0,49,16000.0,0,3000,0,0,1,2019,0,16000.0,0,1,0,15,127
0,7,0,2,0.0,0,1,0,0,10,0,0,0,1,0,0,2,3,0,0,1,750,0,1,1,1,1,0,4,0,0,50,19500.0,0,3000,0,0,0,2020,1,19500.0,0,1,0,11,22
0,17,0,2,32000.0,0,3,0,0,5,0,1,0,2,0,0,1,2,0,0,0,750,1,0,1,1,1,4,4,0,0,61,37000.0,0,2600,0,0,0,2017,1,69000.0,0,0,0,10,49
0,9,0,3,2500.0,0,1,0,2,1,0,0,0,2,0,1,2,1,0,0,1,750,0,1,1,1,1,3,1,0,0,55,33000.0,0,3000,0,0,0,2017,0,35500.0,0,1,0,15,149
0,3,0,1,0.0,0,2,0,0,1,0,0,0,0,1,1,0,3,0,0,0,750,0,0,0,0,1,0,1,0,0,25,11500.0,0,2900,1,0,0,2016,0,11500.0,1,1,0,1,16
0,18,0,3,24000.0,0,3,0,1,8,0,0,0,2,0,1,3,5,0,0,1,750,0,1,1,1,1,1,0,0,0,25,30000.0,0,3000,0,0,0,2015,0,54000.0,0,1,0,12,8
0,16,0,3,0.0,0,3,0,2,3,0,0,0,2,0,1,0,1,0,0,1,750,0,1,1,1,1,0,0,0,0,58,35500.0,0,3000,0,0,0,2016,0,35500.0,0,1,0,11,239
0,13,0,1,0.0,0,3,0,0,1,0,0,0,0,1,1,0,1,0,1,0,750,0,0,0,0,1,0,1,0,0,38,10000.0,0,3000,1,0,0,2015,0,10000.0,1,0,0,15,41
0,19,0,3,1500.0,1,1,0,3,12,0,0,0,2,0,0,0,5,0,0,1,750,0,0,1,1,1,3,2,0,0,27,28000.0,0,2650,0,0,0,2015,1,29500.0,0,1,0,4,12
0,6,0,2,11000.0,0,1,0,3,3,0,0,0,1,0,1,0,5,0,0,1,750,0,1,1,1,1,1,1,0,0,19,18000.0,0,3000,0,0,0,2020,0,29000.0,0,1,0,12,20
0,13,1,1,0.0,1,3,0,0,9,0,0,0,0,0,1,3,3,0,0,0,750,0,0,1,1,0,0,2,0,0,20,20500.0,0,3000,0,0,1,2015,0,20500.0,0,1,0,25,24
0,0,0,1,0.0,0,2,0,0,3,0,0,0,0,0,0,2,2,0,0,0,750,0,1,1,1,0,0,6,0,0,39,12500.0,0,3000,0,0,1,2019,1,12500.0,0,1,0,24,14
0,2,0,2,0.0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,750,0,1,1,1,0,0,1,0,0,36,20000.0,0,3000,0,0,1,2019,1,20000.0,0,1,0,14,127
0,7,0,2,0.0,0,1,0,0,3,0,0,1,2,0,1,0,2,0,0,0,750,1,0,1,1,0,0,4,0,0,41,26500.0,0,2500,0,0,0,2011,0,26500.0,0,1,0,29,53
0,16,0,2,0.0,1,2,0,0,12,1,0,0,0,0,1,0,2,0,0,0,750,0,0,0,1,0,0,6,0,0,23,8500.0,0,3000,0,0,1,2020,0,8500.0,0,1,0,15,14
0,16,1,2,0.0,1,3,0,2,11,0,0,1,2,0,0,2,1,0,0,0,750,0,0,0,1,0,0,2,0,0,54,27500.0,1,3000,0,0,0,2012,1,27500.0,0,1,0,13,124
0,12,2,2,0.0,1,4,0,0,11,0,0,0,0,0,1,1,1,0,0,0,750,0,0,0,1,0,0,4,0,0,49,7000.0,1,3000,0,0,1,2012,0,7000.0,0,1,0,1,196
0,6,0,2,0.0,1,3,0,0,8,0,0,0,1,0,1,3,1,0,0,0,750,0,0,1,1,1,0,3,0,0,38,20000.0,0,3000,0,0,0,2016,0,20000.0,0,0,1,29,64
0,16,0,2,0.0,0,1,0,1,11,0,0,0,0,0,0,0,1,0,1,0,750,1,0,0,1,0,0,6,0,0,28,14000.0,0,3000,0,1,1,2018,1,14000.0,0,0,0,17,64
0,20,0,1,0.0,0,3,0,0,10,0,0,0,0,1,1,2,2,0,0,0,750,0,0,0,0,1,0,6,0,0,23,11500.0,0,3000,1,0,0,2017,0,11500.0,1,1,0,27,50
0,20,0,2,0.0,0,4,0,1,7,0,0,0,1,0,1,0,1,0,0,1,750,0,1,1,1,1,0,1,0,0,52,6500.0,0,3000,0,0,0,2015,0,6500.0,0,1,0,23,175
0,19,0,3,0.0,1,4,0,1,9,0,1,0,1,0,0,1,1,0,0,1,750,0,0,1,1,1,0,2,0,0,38,27500.0,0,3000,0,0,0,2018,1,27500.0,0,0,0,11,72
0,18,0,3,0.0,0,3,0,1,1,0,0,0,2,0,1,0,1,0,0,1,750,0,1,1,1,1,0,4,0,0,59,26500.0,0,3000,0,0,0,2014,0,26500.0,0,1,0,11,259
0,20,0,2,0.0,0,3,0,0,7,0,0,0,0,0,1,1,2,0,0,0,750,0,1,1,1,0,0,0,0,0,20,14500.0,0,3000,0,0,1,2017,0,14500.0,0,1,0,29,31
0,16,0,2,0.0,0,4,0,1,5,0,0,0,1,0,1,0,3,0,0,1,750,1,0,1,1,1,0,4,0,0,44,12000.0,0,3000,0,0,0,2011,0,12000.0,0,1,0,3,34
0,17,0,2,13000.0,0,3,0,2,1,0,0,0,2,0,1,0,1,0,0,0,800,1,0,1,1,1,1,4,0,0,34,37500.0,0,3000,0,0,0,2016,0,50500.0,0,1,0,11,175
0,14,0,2,0.0,1,3,1,3,3,0,0,0,1,0,0,0,1,0,1,0,750,0,0,1,1,0,0,5,0,0,54,13500.0,0,2650,0,0,0,2016,1,13500.0,0,0,0,2,200
0,16,0,2,17000.0,1,3,0,1,11,0,0,1,2,0,1,2,1,0,0,0,750,0,0,1,1,0,1,5,0,0,65,32500.0,0,3000,0,0,0,2016,0,49500.0,0,1,0,30,245
0,7,0,3,25000.0,0,3,0,3,11,0,0,0,2,0,0,1,2,0,0,1,750,0,1,1,1,1,1,6,0,0,26,30000.0,0,3000,0,0,0,2018,1,55000.0,0,1,0,17,24
1,12,0,2,0.0,1,0,0,0,9,0,0,0,0,0,1,0,3,0,0,0,750,0,0,0,1,0,0,1,0,0,38,11000.0,1,2800,0,0,1,2020,0,11000.0,0,1,0,10,25
0,14,0,2,49000.0,1,3,0,3,4,0,1,0,1,0,1,2,1,0,0,1,750,0,0,1,1,1,2,0,0,0,40,16500.0,0,3000,0,0,0,2019,0,65500.0,0,0,0,8,79
0,7,0,3,0.0,0,1,0,0,8,0,0,0,0,0,1,3,1,0,0,1,750,0,1,1,1,1,0,1,0,0,62,11500.0,0,3000,0,0,0,2015,0,11500.0,0,1,0,27,185
0,15,0,3,11000.0,0,1,0,0,2,0,0,0,2,0,1,2,1,0,0,1,750,1,0,1,1,1,1,3,0,0,33,35500.0,0,2850,0,0,0,2017,0,46500.0,0,1,0,14,84
0,9,1,1,0.0,0,4,0,0,11,0,0,0,1,0,0,0,1,0,0,0,750,0,1,0,1,1,0,3,0,0,35,1000.0,1,3000,0,0,0,2008,1,1000.0,0,1,0,14,45
0,13,0,3,0.0,0,3,0,2,1,0,0,0,2,0,1,2,2,0,0,1,750,0,1,1,1,1,0,2,0,0,64,42500.0,0,2600,0,0,0,2019,0,42500.0,0,1,0,9,59
0,11,0,3,0.0,0,3,0,2,11,0,0,0,2,0,1,2,3,0,0,1,750,1,0,1,1,1,0,5,0,0,31,26500.0,0,3000,0,0,0,2016,0,26500.0,0,1,0,23,10
0,18,0,1,54000.0,0,1,0,0,10,0,0,0,1,1,0,3,1,0,0,0,750,0,0,0,0,1,1,2,1,0,46,6500.0,0,3000,1,0,0,2013,1,60500.0,1,0,0,16,248
0,5,0,2,15000.0,1,1,0,0,11,0,0,0,1,0,1,0,1,0,1,1,750,0,0,1,1,1,1,2,0,0,37,26000.0,0,2800,0,0,0,2019,0,41000.0,0,0,0,6,63
0,9,0,2,17500.0,0,1,0,1,7,0,0,0,1,0,1,1,2,0,0,0,750,1,0,1,1,1,1,0,0,0,20,23000.0,0,3000,0,0,0,2015,0,40500.0,0,1,0,8,24
0,16,0,3,8000.0,1,3,0,0,1,0,0,0,2,0,1,1,1,0,0,1,750,0,0,1,1,1,1,2,0,0,67,15000.0,0,2750,0,0,0,2007,0,23000.0,0,1,0,30,260
0,17,4,2,0.0,1,3,0,2,4,0,0,0,1,0,1,3,1,0,0,1,750,0,0,1,1,1,0,6,0,1,48,17500.0,0,3000,0,0,0,2018,0,17500.0,0,0,0,14,62
0,15,0,3,0.0,1,3,0,2,8,0,0,0,1,0,0,1,1,0,0,1,750,0,0,1,1,1,0,0,0,1,56,20000.0,0,2600,0,0,0,2020,1,20000.0,0,0,0,26,145
0,16,2,3,39000.0,1,2,0,3,2,0,0,0,2,0,1,3,4,0,0,1,750,0,0,1,1,1,1,1,0,1,22,38500.0,0,3000,0,0,0,2017,0,77500.0,0,0,0,5,21
0,7,0,1,0.0,0,1,0,0,11,0,0,0,1,0,1,1,1,1,0,0,750,0,0,0,0,1,0,1,0,0,38,15000.0,0,3000,1,0,0,2017,0,15000.0,1,1,0,12,163
0,12,0,2,25000.0,1,1,0,1,11,0,0,0,1,0,0,1,1,0,0,0,750,0,0,1,1,1,1,2,0,0,52,21500.0,0,3000,0,0,0,2019,1,46500.0,0,1,0,20,158
0,10,0,3,15000.0,1,3,0,2,5,0,0,0,2,0,0,0,2,0,0,1,750,0,0,0,1,1,1,0,0,0,68,34500.0,1,2550,0,0,0,2017,1,49500.0,0,1,0,13,49
0,16,0,2,0.0,0,3,0,0,9,0,0,0,0,0,1,0,1,0,0,0,750,0,1,1,1,0,0,2,0,0,57,14500.0,0,3000,0,0,1,2018,0,14500.0,0,1,0,11,183
0,7,0,3,0.0,0,4,0,0,10,0,0,0,0,0,1,0,2,0,0,1,750,0,1,1,1,1,0,3,0,0,71,9500.0,0,3000,0,0,0,2017,0,9500.0,0,1,0,10,52
0,13,0,4,0.0,1,1,0,2,4,0,1,0,0,0,1,2,1,0,0,1,750,0,0,1,1,1,0,2,0,0,50,2000.0,0,3000,0,0,0,2016,0,2000.0,0,0,0,10,92
0,12,0,2,0.0,0,1,0,1,8,0,0,0,0,0,0,1,1,0,0,0,850,0,1,1,1,0,0,4,0,0,68,3500.0,0,2500,0,0,1,2017,1,3500.0,0,1,0,16,109
0,20,0,3,2000.0,0,0,0,0,3,0,0,0,2,0,1,0,1,0,1,1,750,1,0,1,1,1,1,3,0,0,59,31500.0,0,3000,0,0,0,2015,0,33500.0,0,0,0,7,214
0,15,0,2,14500.0,1,1,0,0,6,0,0,0,0,0,1,2,3,0,0,0,750,0,0,1,1,0,1,1,1,0,50,6500.0,0,3000,0,0,1,2015,0,21000.0,0,0,0,11,28
0,13,0,2,100000.0,1,3,0,2,3,0,0,0,0,0,1,3,1,0,0,0,750,0,0,1,1,0,1,6,0,0,39,17000.0,0,3000,0,0,1,2016,0,117000.0,0,0,1,17,83
0,7,0,4,50000.0,0,1,0,3,9,0,1,0,2,0,0,1,2,0,0,1,750,1,0,0,1,1,2,4,0,0,58,32500.0,0,3000,0,1,0,2014,1,82500.0,0,0,0,13,50
0,12,0,3,9000.0,0,3,0,2,8,0,0,0,1,0,1,1,1,0,0,1,750,1,0,1,1,1,1,1,0,0,40,17000.0,0,3000,0,0,0,2020,0,26000.0,0,1,0,27,131
0,9,0,2,0.0,0,1,0,2,6,0,1,0,0,0,0,1,1,0,0,0,750,1,0,1,1,0,0,0,0,0,31,5500.0,0,3000,0,0,1,2018,1,5500.0,0,0,0,3,141
0,17,0,2,15000.0,0,3,0,0,8,0,0,0,1,0,0,0,1,0,0,0,750,0,1,0,1,1,1,5,0,0,26,20000.0,1,2950,0,0,0,2019,1,35000.0,0,1,0,17,61
0,8,0,1,0.0,0,3,0,0,10,0,0,0,1,1,0,1,1,0,0,0,750,0,0,0,0,1,0,3,0,1,40,12000.0,0,3000,1,0,0,2012,1,12000.0,1,0,0,10,102
0,23,0,2,10000.0,0,4,0,0,8,0,0,0,2,0,0,1,1,0,1,1,750,0,1,1,1,1,3,2,0,0,44,19500.0,0,2900,0,0,0,2012,1,29500.0,0,0,0,28,55
0,16,0,4,0.0,0,4,0,3,10,0,0,0,0,0,1,1,1,0,0,1,750,1,0,1,1,1,0,3,1,0,27,13500.0,0,3000,0,0,0,2019,0,13500.0,0,0,0,31,2
0,16,0,1,0.0,0,1,0,0,11,0,0,0,1,0,1,1,1,1,0,0,750,0,0,0,0,1,0,0,0,0,62,5500.0,0,2700,1,0,0,2006,0,5500.0,1,1,0,11,496
0,10,0,3,14500.0,0,1,0,1,10,0,0,0,2,0,0,2,1,0,0,1,750,0,1,1,1,1,1,1,0,0,48,7000.0,0,3000,0,0,0,2005,1,21500.0,0,1,0,8,116
0,18,0,2,0.0,1,3,0,3,2,0,0,0,0,0,1,0,1,0,0,0,750,0,0,1,1,0,0,0,0,0,48,6500.0,0,2850,0,0,1,2013,0,6500.0,0,1,0,4,69
0,20,0,4,10000.0,1,4,0,1,6,0,0,0,2,0,0,2,1,0,0,1,750,0,0,1,1,1,4,4,0,0,49,29000.0,0,3000,0,0,0,2015,1,39000.0,0,1,0,21,122
0,11,0,3,9500.0,1,3,0,1,1,0,0,0,2,0,1,1,3,0,1,1,750,0,0,1,1,1,1,1,0,0,26,23500.0,0,2650,0,0,0,2014,0,33000.0,0,0,0,22,4
0,15,0,2,21000.0,1,3,0,0,4,0,0,1,2,0,1,1,1,0,0,0,750,0,0,1,1,0,1,4,0,1,63,28500.0,0,3000,0,0,0,2012,0,49500.0,0,0,0,5,150
1,22,1,1,0.0,0,1,0,0,7,0,0,0,1,0,1,0,1,1,0,0,750,0,0,0,0,1,0,2,0,0,37,18000.0,0,3000,1,0,0,2019,0,18000.0,1,1,0,24,141
1,7,0,1,0.0,0,4,0,1,11,0,0,0,1,0,1,1,2,1,1,0,750,0,0,0,0,1,0,2,0,0,44,17000.0,0,3000,1,0,0,2019,0,17000.0,1,0,0,13,13
0,19,0,3,25000.0,0,3,0,1,7,0,0,0,2,0,0,1,1,0,0,1,750,0,1,1,1,1,1,6,0,0,56,37500.0,0,3000,0,0,0,2016,1,62500.0,0,1,0,14,101
0,12,0,2,4500.0,1,3,0,1,3,0,0,0,0,0,0,0,1,0,0,0,750,0,0,1,1,0,1,4,0,0,44,4000.0,0,3000,0,0,1,2013,1,8500.0,0,1,0,8,194
0,18,0,2,29500.0,1,2,1,0,2,0,0,0,1,0,0,2,2,0,0,0,750,0,0,0,1,0,2,4,0,0,20,15500.0,0,3000,0,1,0,2018,1,45000.0,0,1,0,15,24
0,6,0,2,3500.0,0,2,0,0,10,0,0,0,1,0,1,0,1,0,1,1,750,1,0,1,1,1,2,2,0,0,59,23000.0,0,3000,0,0,0,2016,0,26500.0,0,0,0,23,103
0,15,0,1,0.0,0,1,0,0,8,0,0,0,1,0,1,0,1,1,1,0,750,0,0,0,0,1,0,5,0,0,57,22000.0,0,2750,1,0,0,2020,0,22000.0,1,0,0,17,126
0,2,0,3,0.0,1,3,0,2,5,0,0,0,0,0,0,1,1,0,0,1,750,0,0,1,1,1,0,0,0,0,58,6000.0,0,2450,0,0,0,2013,1,6000.0,0,1,0,6,83
0,5,0,2,2000.0,0,3,0,0,2,0,0,0,0,0,1,1,1,0,0,0,750,1,0,1,1,0,1,2,0,0,68,16500.0,0,3000,0,0,1,2019,0,18500.0,0,1,0,27,70
0,7,0,2,0.0,1,3,0,1,8,0,0,0,1,0,0,1,1,0,0,0,750,0,0,1,1,1,0,2,0,0,40,22000.0,0,3000,0,0,0,2016,1,22000.0,0,1,0,28,255
0,15,0,2,0.0,1,3,0,1,12,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,1,0,0,1,0,0,47,2500.0,1,3000,0,0,1,2011,0,2500.0,0,1,0,31,160
0,16,0,2,0.0,0,2,0,2,10,0,0,0,1,0,1,2,1,0,0,0,750,1,0,1,1,1,0,5,1,0,41,16500.0,0,2750,0,0,0,2020,0,16500.0,0,0,0,5,105
0,0,0,2,0.0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,750,1,0,0,1,1,0,1,0,0,46,10500.0,1,3000,0,0,0,2019,0,10500.0,0,1,0,8,69
0,12,1,2,15000.0,0,3,0,0,8,0,0,0,1,0,0,0,1,0,0,0,750,0,1,1,1,1,1,0,0,0,44,13500.0,0,3000,0,0,0,2019,1,28500.0,0,1,0,19,68
0,13,0,2,30000.0,0,4,0,0,3,0,0,0,1,0,1,0,5,0,0,1,750,1,0,1,1,1,2,3,0,0,32,10500.0,0,3000,0,0,0,2013,0,40500.0,0,1,0,21,15
0,2,1,1,0.0,0,2,0,0,11,0,0,0,0,1,1,0,1,0,0,0,750,0,0,0,0,1,0,3,0,0,66,12500.0,0,3000,1,0,0,2018,0,12500.0,1,1,0,28,256
0,5,0,1,0.0,0,2,0,0,3,0,0,0,0,1,1,3,3,0,0,0,750,0,0,0,0,1,0,2,0,1,22,16000.0,0,3000,1,0,0,2017,0,16000.0,1,0,0,13,34
0,10,0,3,13000.0,1,1,0,5,2,0,0,0,2,0,1,2,2,0,0,1,750,0,0,1,1,1,4,5,0,0,22,35000.0,0,3000,0,0,0,2017,0,48000.0,0,1,0,9,18
0,17,0,2,0.0,1,1,0,1,11,0,0,0,1,0,0,3,1,0,0,0,750,0,0,0,1,1,0,6,0,0,62,15500.0,0,3000,0,1,0,2018,1,15500.0,0,1,0,10,473
0,12,0,3,0.0,0,4,0,4,8,0,0,0,0,0,1,1,1,0,0,1,750,0,1,0,1,1,0,1,0,0,56,6000.0,0,2450,0,1,0,2014,0,6000.0,0,1,0,13,86
0,16,0,2,5500.0,1,3,0,1,8,0,0,0,1,0,1,0,3,0,1,1,750,0,0,1,1,1,1,4,0,0,60,18500.0,0,2800,0,0,0,2017,0,24000.0,0,0,0,16,46
0,17,0,1,0.0,0,3,0,0,6,0,1,0,0,0,1,1,1,0,0,0,750,1,0,1,1,0,0,6,0,0,45,16500.0,0,3000,0,0,1,2016,0,16500.0,0,0,0,16,176
